TITLE = "CFFC: 2D Structured Curvilinear Grid Block (Cell Locations)"
VARIABLES = "x" \ 
"y" 
ZONE T =  "Block Number = 0" \ 
I = 40 \ 
J = 30 \ 
F = POINT 
  6.36719817398095e+00 -2.11737100142722e+00
  6.47623235621739e+00 -2.11737100142722e+00
  6.61676182618448e+00 -2.11737100142722e+00
  6.79783053570909e+00 -2.11737100142722e+00
  7.03104395921647e+00 -2.11737100142722e+00
  7.33127119365333e+00 -2.11737100142722e+00
  7.71752404739036e+00 -2.11737100142722e+00
  8.21404741553600e+00 -2.11737100142722e+00
  8.85165464718435e+00 -2.11737100142722e+00
  9.66933470831047e+00 -2.11737100142722e+00
  1.07161397488421e+01 -2.11737100142722e+00
  1.20533246150249e+01 -2.11737100142722e+00
  1.37566431125088e+01 -2.11737100142722e+00
  1.59185954267671e+01 -2.11737100142722e+00
  1.86502516606242e+01 -2.11737100142722e+00
  2.20820368459592e+01 -2.11737100142722e+00
  2.63625587615615e+01 -2.11737100142722e+00
  3.16542365000880e+01 -2.11737100142722e+00
  3.81242612536035e+01 -2.11737100142722e+00
  4.59295083463157e+01 -2.11737100142722e+00
  5.51947328738336e+01 -2.11737100142722e+00
  6.59850260338742e+01 -2.11737100142722e+00
  7.82761354604328e+01 -2.11737100142722e+00
  9.19292969216995e+01 -2.11737100142722e+00
  1.06679292215414e+02 -2.11737100142722e+00
  1.22143674307077e+02 -2.11737100142722e+00
  6.00134926233143e+00 -1.41639501056380e+00
  6.00443926983476e+00 -1.41639501056380e+00
  6.00842581389497e+00 -1.41639501056380e+00
  6.01356897287974e+00 -1.41639501056380e+00
  6.02020424314541e+00 -1.41639501056380e+00
  6.02876438977926e+00 -1.41639501056380e+00
  6.03980761543390e+00 -1.41639501056380e+00
  6.05405386568135e+00 -1.41639501056380e+00
  6.07243160707057e+00 -1.41639501056380e+00
  6.09613807550500e+00 -1.41639501056380e+00
  6.12671683502134e+00 -1.41639501056380e+00
  6.16615755588892e+00 -1.41639501056380e+00
  6.21702426994172e+00 -1.41639501056380e+00
  6.28262005181542e+00 -1.41639501056380e+00
  6.36719817398095e+00 -1.41639501056380e+00
  6.47623235621739e+00 -1.41639501056380e+00
  6.61676182618448e+00 -1.41639501056380e+00
  6.79783053570909e+00 -1.41639501056380e+00
  7.03104395921647e+00 -1.41639501056380e+00
  7.33127119365333e+00 -1.41639501056380e+00
  7.71752404739036e+00 -1.41639501056380e+00
  8.21404741553600e+00 -1.41639501056380e+00
  8.85165464718435e+00 -1.41639501056380e+00
  9.66933470831047e+00 -1.41639501056380e+00
  1.07161397488421e+01 -1.41639501056380e+00
  1.20533246150249e+01 -1.41639501056380e+00
  1.37566431125088e+01 -1.41639501056380e+00
  1.59185954267671e+01 -1.41639501056380e+00
  1.86502516606242e+01 -1.41639501056380e+00
  2.20820368459592e+01 -1.41639501056380e+00
  2.63625587615615e+01 -1.41639501056380e+00
  3.16542365000880e+01 -1.41639501056380e+00
  3.81242612536035e+01 -1.41639501056380e+00
  4.59295083463157e+01 -1.41639501056380e+00
  5.51947328738336e+01 -1.41639501056380e+00
  6.59850260338742e+01 -1.41639501056380e+00
  7.82761354604328e+01 -1.41639501056380e+00
  9.19292969216995e+01 -1.41639501056380e+00
  1.06679292215414e+02 -1.41639501056380e+00
  1.22143674307077e+02 -1.41639501056380e+00
  6.00134926233143e+00 -4.60757239736097e-01
  6.00443926983476e+00 -4.60757239736067e-01
  6.00842581389497e+00 -4.60757239736048e-01
  6.01356897287974e+00 -4.60757239736067e-01
  6.02020424314541e+00 -4.60757239736067e-01
  6.02876438977926e+00 -4.60757239736067e-01
  6.03980761543390e+00 -4.60757239736067e-01
  6.05405386568135e+00 -4.60757239736067e-01
  6.07243160707057e+00 -4.60757239736067e-01
  6.09613807550500e+00 -4.60757239736070e-01
  6.12671683502134e+00 -4.60757239736064e-01
  6.16615755588892e+00 -4.60757239736067e-01
  6.21702426994172e+00 -4.60757239736067e-01
  6.28262005181542e+00 -4.60757239736066e-01
  6.36719817398095e+00 -4.60757239736067e-01
  6.47623235621739e+00 -4.60757239736067e-01
  6.61676182618448e+00 -4.60757239736066e-01
  6.79783053570909e+00 -4.60757239736067e-01
  7.03104395921647e+00 -4.60757239736067e-01
  7.33127119365333e+00 -4.60757239736067e-01
  7.71752404739036e+00 -4.60757239736066e-01
  8.21404741553600e+00 -4.60757239736067e-01
  8.85165464718435e+00 -4.60757239736067e-01
  9.66933470831047e+00 -4.60757239736067e-01
  1.07161397488421e+01 -4.60757239736067e-01
  1.20533246150249e+01 -4.60757239736067e-01
  1.37566431125088e+01 -4.60757239736067e-01
  1.59185954267671e+01 -4.60757239736067e-01
  1.86502516606242e+01 -4.60757239736067e-01
  2.20820368459592e+01 -4.60757239736067e-01
  2.63625587615615e+01 -4.60757239736067e-01
  3.16542365000880e+01 -4.60757239736067e-01
  3.81242612536035e+01 -4.60757239736067e-01
  4.59295083463157e+01 -4.60757239736067e-01
  5.51947328738336e+01 -4.60757239736067e-01
  6.59850260338742e+01 -4.60757239736067e-01
  7.82761354604328e+01 -4.60757239736067e-01
  9.19292969216995e+01 -4.60757239736067e-01
  1.06679292215414e+02 -4.60757239736067e-01
  1.22143674307077e+02 -4.60757239736067e-01
  6.00134926233143e+00 8.38865407894115e-01
  6.00443926983475e+00 8.38865407894115e-01
  6.00842581389497e+00 8.38865407894115e-01
  6.01356897287974e+00 8.38865407894115e-01
  6.02020424314541e+00 8.38865407894115e-01
  6.02876438977926e+00 8.38865407894115e-01
  6.03980761543390e+00 8.38865407894115e-01
  6.05405386568135e+00 8.38865407894115e-01
  6.07243160707057e+00 8.38865407894115e-01
  6.09613807550500e+00 8.38865407894115e-01
  6.12671683502134e+00 8.38865407894115e-01
  6.16615755588892e+00 8.38865407894115e-01
  6.21702426994172e+00 8.38865407894115e-01
  6.28262005181542e+00 8.38865407894115e-01
  6.36719817398095e+00 8.38865407894115e-01
  6.47623235621739e+00 8.38865407894115e-01
  6.61676182618448e+00 8.38865407894115e-01
  6.79783053570909e+00 8.38865407894115e-01
  7.03104395921647e+00 8.38865407894115e-01
  7.33127119365333e+00 8.38865407894115e-01
  7.71752404739036e+00 8.38865407894115e-01
  8.21404741553600e+00 8.38865407894115e-01
  8.85165464718435e+00 8.38865407894115e-01
  9.66933470831047e+00 8.38865407894115e-01
  1.07161397488421e+01 8.38865407894115e-01
  1.20533246150249e+01 8.38865407894115e-01
  1.37566431125088e+01 8.38865407894115e-01
  1.59185954267671e+01 8.38865407894115e-01
  1.86502516606242e+01 8.38865407894115e-01
  2.20820368459592e+01 8.38865407894115e-01
  2.63625587615615e+01 8.38865407894115e-01
  3.16542365000880e+01 8.38865407894115e-01
  3.81242612536035e+01 8.38865407894115e-01
  4.59295083463157e+01 8.38865407894115e-01
  5.51947328738336e+01 8.38865407894115e-01
  6.59850260338742e+01 8.38865407894115e-01
  7.82761354604328e+01 8.38865407894115e-01
  9.19292969216995e+01 8.38865407894115e-01
  1.06679292215414e+02 8.38865407894115e-01
  1.22143674307077e+02 8.38865407894115e-01
  6.00134926233143e+00 2.60040657313247e+00
  6.00443926983475e+00 2.60040657313247e+00
  6.00842581389497e+00 2.60040657313247e+00
  6.01356897287974e+00 2.60040657313247e+00
  6.02020424314541e+00 2.60040657313247e+00
  6.02876438977926e+00 2.60040657313247e+00
  6.03980761543390e+00 2.60040657313247e+00
  6.05405386568135e+00 2.60040657313247e+00
  6.07243160707057e+00 2.60040657313247e+00
  6.09613807550499e+00 2.60040657313247e+00
  6.12671683502134e+00 2.60040657313247e+00
  6.16615755588892e+00 2.60040657313247e+00
  6.21702426994172e+00 2.60040657313247e+00
  6.28262005181542e+00 2.60040657313247e+00
  6.36719817398095e+00 2.60040657313247e+00
  6.47623235621739e+00 2.60040657313247e+00
  6.61676182618448e+00 2.60040657313247e+00
  6.79783053570909e+00 2.60040657313247e+00
  7.03104395921647e+00 2.60040657313247e+00
  7.33127119365333e+00 2.60040657313247e+00
  7.71752404739036e+00 2.60040657313247e+00
  8.21404741553600e+00 2.60040657313247e+00
  8.85165464718435e+00 2.60040657313247e+00
  9.66933470831047e+00 2.60040657313247e+00
  1.07161397488421e+01 2.60040657313247e+00
  1.20533246150249e+01 2.60040657313247e+00
  1.37566431125088e+01 2.60040657313247e+00
  1.59185954267671e+01 2.60040657313247e+00
  1.86502516606242e+01 2.60040657313247e+00
  2.20820368459592e+01 2.60040657313247e+00
  2.63625587615615e+01 2.60040657313247e+00
  3.16542365000880e+01 2.60040657313247e+00
  3.81242612536035e+01 2.60040657313247e+00
  4.59295083463157e+01 2.60040657313247e+00
  5.51947328738336e+01 2.60040657313247e+00
  6.59850260338742e+01 2.60040657313247e+00
  7.82761354604328e+01 2.60040657313247e+00
  9.19292969216995e+01 2.60040657313247e+00
  1.06679292215414e+02 2.60040657313247e+00
  1.22143674307077e+02 2.60040657313247e+00
  6.00134926233143e+00 4.97728995510042e+00
  6.00443926983475e+00 4.97728995510042e+00
  6.00842581389497e+00 4.97728995510042e+00
  6.01356897287974e+00 4.97728995510042e+00
  6.02020424314541e+00 4.97728995510042e+00
  6.02876438977926e+00 4.97728995510042e+00
  6.03980761543390e+00 4.97728995510042e+00
  6.05405386568135e+00 4.97728995510042e+00
  6.07243160707057e+00 4.97728995510042e+00
  6.09613807550500e+00 4.97728995510042e+00
  6.12671683502134e+00 4.97728995510042e+00
  6.16615755588892e+00 4.97728995510042e+00
  6.21702426994172e+00 4.97728995510042e+00
  6.28262005181542e+00 4.97728995510042e+00
  6.36719817398095e+00 4.97728995510042e+00
  6.47623235621739e+00 4.97728995510042e+00
  6.61676182618448e+00 4.97728995510042e+00
  6.79783053570909e+00 4.97728995510042e+00
  7.03104395921647e+00 4.97728995510042e+00
  7.33127119365333e+00 4.97728995510042e+00
  7.71752404739036e+00 4.97728995510042e+00
  8.21404741553600e+00 4.97728995510042e+00
  8.85165464718435e+00 4.97728995510042e+00
  9.66933470831047e+00 4.97728995510042e+00
  1.07161397488421e+01 4.97728995510042e+00
  1.20533246150249e+01 4.97728995510042e+00
  1.37566431125088e+01 4.97728995510042e+00
  1.59185954267671e+01 4.97728995510042e+00
  1.86502516606242e+01 4.97728995510042e+00
  2.20820368459592e+01 4.97728995510042e+00
  2.63625587615615e+01 4.97728995510042e+00
  3.16542365000880e+01 4.97728995510042e+00
  3.81242612536035e+01 4.97728995510042e+00
  4.59295083463157e+01 4.97728995510042e+00
  5.51947328738336e+01 4.97728995510042e+00
  6.59850260338742e+01 4.97728995510042e+00
  7.82761354604328e+01 4.97728995510042e+00
  9.19292969216995e+01 4.97728995510042e+00
  1.06679292215414e+02 4.97728995510042e+00
  1.22143674307077e+02 4.97728995510042e+00
  6.00134926233143e+00 8.16502857557162e+00
  6.00443926983475e+00 8.16502857557172e+00
  6.00842581389497e+00 8.16502857557178e+00
  6.01356897287974e+00 8.16502857557172e+00
  6.02020424314541e+00 8.16502857557172e+00
  6.02876438977926e+00 8.16502857557172e+00
  6.03980761543390e+00 8.16502857557172e+00
  6.05405386568135e+00 8.16502857557172e+00
  6.07243160707057e+00 8.16502857557172e+00
  6.09613807550499e+00 8.16502857557171e+00
  6.12671683502134e+00 8.16502857557173e+00
  6.16615755588892e+00 8.16502857557172e+00
  6.21702426994172e+00 8.16502857557172e+00
  6.28262005181542e+00 8.16502857557173e+00
  6.36719817398095e+00 8.16502857557172e+00
  6.47623235621739e+00 8.16502857557172e+00
  6.61676182618448e+00 8.16502857557172e+00
  6.79783053570909e+00 8.16502857557172e+00
  7.03104395921647e+00 8.16502857557172e+00
  7.33127119365333e+00 8.16502857557172e+00
  7.71752404739036e+00 8.16502857557172e+00
  8.21404741553600e+00 8.16502857557172e+00
  8.85165464718435e+00 8.16502857557172e+00
  9.66933470831047e+00 8.16502857557172e+00
  1.07161397488421e+01 8.16502857557172e+00
  1.20533246150249e+01 8.16502857557172e+00
  1.37566431125088e+01 8.16502857557172e+00
  1.59185954267671e+01 8.16502857557172e+00
  1.86502516606242e+01 8.16502857557172e+00
  2.20820368459592e+01 8.16502857557172e+00
  2.63625587615615e+01 8.16502857557172e+00
  3.16542365000880e+01 8.16502857557172e+00
  3.81242612536035e+01 8.16502857557172e+00
  4.59295083463157e+01 8.16502857557172e+00
  5.51947328738336e+01 8.16502857557172e+00
  6.59850260338742e+01 8.16502857557172e+00
  7.82761354604328e+01 8.16502857557172e+00
  9.19292969216995e+01 8.16502857557172e+00
  1.06679292215414e+02 8.16502857557172e+00
  1.22143674307077e+02 8.16502857557172e+00
  6.00134926233143e+00 1.24056103079939e+01
  6.00443926983475e+00 1.24056103079939e+01
  6.00842581389497e+00 1.24056103079939e+01
  6.01356897287974e+00 1.24056103079939e+01
  6.02020424314541e+00 1.24056103079939e+01
  6.02876438977926e+00 1.24056103079939e+01
  6.03980761543390e+00 1.24056103079939e+01
  6.05405386568135e+00 1.24056103079939e+01
  6.07243160707057e+00 1.24056103079939e+01
  6.09613807550499e+00 1.24056103079939e+01
  6.12671683502134e+00 1.24056103079939e+01
  6.16615755588892e+00 1.24056103079939e+01
  6.21702426994172e+00 1.24056103079939e+01
  6.28262005181542e+00 1.24056103079939e+01
  6.36719817398095e+00 1.24056103079939e+01
  6.47623235621739e+00 1.24056103079939e+01
  6.61676182618448e+00 1.24056103079939e+01
  6.79783053570909e+00 1.24056103079939e+01
  7.03104395921647e+00 1.24056103079939e+01
  7.33127119365333e+00 1.24056103079939e+01
  7.71752404739036e+00 1.24056103079939e+01
  8.21404741553600e+00 1.24056103079939e+01
  8.85165464718435e+00 1.24056103079939e+01
  9.66933470831047e+00 1.24056103079939e+01
  1.07161397488421e+01 1.24056103079939e+01
  1.20533246150249e+01 1.24056103079939e+01
  1.37566431125088e+01 1.24056103079939e+01
  1.59185954267671e+01 1.24056103079939e+01
  1.86502516606242e+01 1.24056103079939e+01
  2.20820368459592e+01 1.24056103079939e+01
  2.63625587615615e+01 1.24056103079939e+01
  3.16542365000880e+01 1.24056103079939e+01
  3.81242612536035e+01 1.24056103079939e+01
  4.59295083463157e+01 1.24056103079939e+01
  5.51947328738336e+01 1.24056103079939e+01
  6.59850260338742e+01 1.24056103079939e+01
  7.82761354604328e+01 1.24056103079939e+01
  9.19292969216995e+01 1.24056103079939e+01
  1.06679292215414e+02 1.24056103079939e+01
  1.22143674307077e+02 1.24056103079939e+01
  6.00134926233143e+00 1.79862595563767e+01
  6.00443926983475e+00 1.79862595563769e+01
  6.00842581389497e+00 1.79862595563770e+01
  6.01356897287974e+00 1.79862595563769e+01
  6.02020424314541e+00 1.79862595563769e+01
  6.02876438977926e+00 1.79862595563769e+01
  6.03980761543390e+00 1.79862595563769e+01
  6.05405386568135e+00 1.79862595563769e+01
  6.07243160707057e+00 1.79862595563769e+01
  6.09613807550499e+00 1.79862595563768e+01
  6.12671683502134e+00 1.79862595563769e+01
  6.16615755588892e+00 1.79862595563769e+01
  6.21702426994172e+00 1.79862595563769e+01
  6.28262005181542e+00 1.79862595563769e+01
  6.36719817398095e+00 1.79862595563768e+01
  6.47623235621739e+00 1.79862595563769e+01
  6.61676182618448e+00 1.79862595563769e+01
  6.79783053570909e+00 1.79862595563768e+01
  7.03104395921647e+00 1.79862595563769e+01
  7.33127119365333e+00 1.79862595563769e+01
  7.71752404739036e+00 1.79862595563769e+01
  8.21404741553600e+00 1.79862595563769e+01
  8.85165464718435e+00 1.79862595563769e+01
  9.66933470831046e+00 1.79862595563769e+01
  1.07161397488421e+01 1.79862595563769e+01
  1.20533246150249e+01 1.79862595563769e+01
  1.37566431125088e+01 1.79862595563769e+01
  1.59185954267671e+01 1.79862595563769e+01
  1.86502516606242e+01 1.79862595563769e+01
  2.20820368459592e+01 1.79862595563769e+01
  2.63625587615615e+01 1.79862595563769e+01
  3.16542365000880e+01 1.79862595563769e+01
  3.81242612536035e+01 1.79862595563769e+01
  4.59295083463157e+01 1.79862595563769e+01
  5.51947328738336e+01 1.79862595563769e+01
  6.59850260338742e+01 1.79862595563769e+01
  7.82761354604328e+01 1.79862595563769e+01
  9.19292969216995e+01 1.79862595563769e+01
  1.06679292215414e+02 1.79862595563769e+01
  1.22143674307077e+02 1.79862595563769e+01
  6.00134926233143e+00 2.52273826379094e+01
  6.00443926983475e+00 2.52273826379096e+01
  6.00842581389497e+00 2.52273826379097e+01
  6.01356897287974e+00 2.52273826379096e+01
  6.02020424314541e+00 2.52273826379096e+01
  6.02876438977926e+00 2.52273826379096e+01
  6.03980761543390e+00 2.52273826379096e+01
  6.05405386568135e+00 2.52273826379096e+01
  6.07243160707057e+00 2.52273826379096e+01
  6.09613807550499e+00 2.52273826379096e+01
  6.12671683502134e+00 2.52273826379096e+01
  6.16615755588892e+00 2.52273826379096e+01
  6.21702426994172e+00 2.52273826379096e+01
  6.28262005181542e+00 2.52273826379096e+01
  6.36719817398095e+00 2.52273826379096e+01
  6.47623235621739e+00 2.52273826379096e+01
  6.61676182618448e+00 2.52273826379096e+01
  6.79783053570909e+00 2.52273826379096e+01
  7.03104395921647e+00 2.52273826379096e+01
  7.33127119365333e+00 2.52273826379096e+01
  7.71752404739036e+00 2.52273826379096e+01
  8.21404741553600e+00 2.52273826379096e+01
  8.85165464718435e+00 2.52273826379096e+01
  9.66933470831046e+00 2.52273826379096e+01
  1.07161397488421e+01 2.52273826379096e+01
  1.20533246150249e+01 2.52273826379096e+01
  1.37566431125088e+01 2.52273826379096e+01
  1.59185954267671e+01 2.52273826379096e+01
  1.86502516606242e+01 2.52273826379096e+01
  2.20820368459592e+01 2.52273826379096e+01
  2.63625587615615e+01 2.52273826379096e+01
  3.16542365000880e+01 2.52273826379096e+01
  3.81242612536035e+01 2.52273826379096e+01
  4.59295083463157e+01 2.52273826379096e+01
  5.51947328738336e+01 2.52273826379096e+01
  6.59850260338742e+01 2.52273826379096e+01
  7.82761354604328e+01 2.52273826379096e+01
  9.19292969216995e+01 2.52273826379096e+01
  1.06679292215414e+02 2.52273826379096e+01
  1.22143674307077e+02 2.52273826379096e+01
  6.00134926233143e+00 3.44531657975762e+01
  6.00443926983475e+00 3.44531657975765e+01
  6.00842581389497e+00 3.44531657975766e+01
  6.01356897287974e+00 3.44531657975765e+01
  6.02020424314541e+00 3.44531657975765e+01
  6.02876438977926e+00 3.44531657975765e+01
  6.03980761543390e+00 3.44531657975765e+01
  6.05405386568135e+00 3.44531657975765e+01
  6.07243160707057e+00 3.44531657975765e+01
  6.09613807550499e+00 3.44531657975764e+01
  6.12671683502134e+00 3.44531657975765e+01
  6.16615755588892e+00 3.44531657975765e+01
  6.21702426994172e+00 3.44531657975765e+01
  6.28262005181542e+00 3.44531657975765e+01
  6.36719817398095e+00 3.44531657975764e+01
  6.47623235621739e+00 3.44531657975765e+01
  6.61676182618448e+00 3.44531657975765e+01
  6.79783053570909e+00 3.44531657975765e+01
  7.03104395921647e+00 3.44531657975765e+01
  7.33127119365333e+00 3.44531657975765e+01
  7.71752404739036e+00 3.44531657975765e+01
  8.21404741553600e+00 3.44531657975765e+01
  8.85165464718435e+00 3.44531657975765e+01
  9.66933470831046e+00 3.44531657975765e+01
  1.07161397488421e+01 3.44531657975765e+01
  1.20533246150249e+01 3.44531657975765e+01
  1.37566431125088e+01 3.44531657975765e+01
  1.59185954267671e+01 3.44531657975765e+01
  1.86502516606242e+01 3.44531657975765e+01
  2.20820368459592e+01 3.44531657975765e+01
  2.63625587615615e+01 3.44531657975765e+01
  3.16542365000880e+01 3.44531657975765e+01
  3.81242612536035e+01 3.44531657975765e+01
  4.59295083463157e+01 3.44531657975765e+01
  5.51947328738336e+01 3.44531657975765e+01
  6.59850260338742e+01 3.44531657975765e+01
  7.82761354604328e+01 3.44531657975765e+01
  9.19292969216995e+01 3.44531657975765e+01
  1.06679292215414e+02 3.44531657975765e+01
  1.22143674307077e+02 3.44531657975765e+01
  6.00134926233143e+00 4.59390945275131e+01
  6.00443926983475e+00 4.59390945275138e+01
  6.00842581389497e+00 4.59390945275142e+01
  6.01356897287974e+00 4.59390945275138e+01
  6.02020424314541e+00 4.59390945275138e+01
  6.02876438977926e+00 4.59390945275138e+01
  6.03980761543390e+00 4.59390945275138e+01
  6.05405386568135e+00 4.59390945275138e+01
